concept,component,selection_count
cas,cas_alt_vs_final_layer_per_head_layer_28_head_24,282
cas,cas_alt_vs_final_layer_per_head_layer_2_head_21,282
cas,cas_alt_vs_final_layer_per_head_layer_7_head_18,282
cas,cas_alt_vs_final_layer_per_head_layer_0_head_12,276
cas,cas_alt_vs_final_layer_per_head_layer_0_head_9,276
cas,cas_alt_vs_final_layer_per_head_layer_10_head_23,276
cas,cas_alt_vs_final_layer_per_head_layer_16_head_31,276
cas,cas_alt_vs_final_layer_per_head_layer_17_head_26,276
cas,cas_alt_vs_final_layer_per_head_layer_19_head_10,276
cas,cas_alt_vs_final_layer_per_head_layer_23_head_12,276
cas,cas_alt_vs_final_layer_per_head_layer_24_head_16,276
cas,cas_alt_vs_final_layer_per_head_layer_27_head_21,276
cas,cas_alt_vs_final_layer_per_head_layer_8_head_17,276
cas,cas_alt_vs_final_layer_per_head_layer_10_head_10,270
cas,cas_alt_vs_final_layer_per_head_layer_10_head_26,270
cas,cas_alt_vs_final_layer_per_head_layer_13_head_12,270
cas,cas_alt_vs_final_layer_per_head_layer_15_head_1,270
cas,cas_alt_vs_final_layer_per_head_layer_16_head_5,270
cas,cas_alt_vs_final_layer_per_head_layer_21_head_31,270
cas,cas_alt_vs_final_layer_per_head_layer_22_head_12,270
cas,cas_alt_vs_final_layer_per_head_layer_22_head_28,270
cas,cas_alt_vs_final_layer_per_head_layer_24_head_27,270
cas,cas_alt_vs_final_layer_per_head_layer_6_head_19,270
cas,cas_alt_vs_final_layer_per_head_layer_7_head_21,270
cas,cas_alt_vs_final_layer_per_head_layer_9_head_17,270
cas,cas_alt_vs_final_layer_per_head_layer_0_head_13,264
cas,cas_alt_vs_final_layer_per_head_layer_15_head_9,264
cas,cas_alt_vs_final_layer_per_head_layer_18_head_5,264
cas,cas_alt_vs_final_layer_per_head_layer_20_head_14,264
cas,cas_alt_vs_final_layer_per_head_layer_21_head_14,264
cas,cas_alt_vs_final_layer_per_head_layer_22_head_1,264
cas,cas_alt_vs_final_layer_per_head_layer_24_head_30,264
cas,cas_alt_vs_final_layer_per_head_layer_25_head_15,264
cas,cas_alt_vs_final_layer_per_head_layer_25_head_26,264
cas,cas_alt_vs_final_layer_per_head_layer_25_head_5,264
cas,cas_alt_vs_final_layer_per_head_layer_3_head_30,264
cas,cas_alt_vs_final_layer_per_head_layer_5_head_6,264
cas,cas_alt_vs_final_layer_per_head_layer_14_head_3,258
cas,cas_alt_vs_final_layer_per_head_layer_17_head_23,258
cas,cas_alt_vs_final_layer_per_head_layer_18_head_17,258
cas,cas_alt_vs_final_layer_per_head_layer_22_head_25,258
cas,cas_alt_vs_final_layer_per_head_layer_25_head_13,258
cas,cas_alt_vs_final_layer_per_head_layer_8_head_28,258
cas,cas_alt_vs_final_layer_per_head_layer_9_head_26,258
cas,cas_alt_vs_final_layer_per_head_layer_10_head_31,252
cas,cas_alt_vs_final_layer_per_head_layer_15_head_29,252
cas,cas_alt_vs_final_layer_per_head_layer_17_head_28,252
cas,cas_alt_vs_final_layer_per_head_layer_19_head_24,252
cas,cas_alt_vs_final_layer_per_head_layer_25_head_8,252
cas,cas_alt_vs_final_layer_per_head_layer_25_head_9,252
cas,cas_alt_vs_final_layer_per_head_layer_9_head_21,252
cas,cas_alt_vs_final_layer_per_head_layer_15_head_31,246
cas,cas_alt_vs_final_layer_per_head_layer_18_head_19,246
cas,cas_alt_vs_final_layer_per_head_layer_19_head_2,246
cas,cas_alt_vs_final_layer_per_head_layer_19_head_22,246
cas,cas_alt_vs_final_layer_per_head_layer_20_head_19,246
cas,cas_alt_vs_final_layer_per_head_layer_20_head_22,246
cas,cas_alt_vs_final_layer_per_head_layer_20_head_26,246
cas,cas_alt_vs_final_layer_per_head_layer_26_head_14,246
cas,cas_alt_vs_final_layer_per_head_layer_7_head_22,246
cas,cas_alt_vs_final_layer_per_head_layer_12_head_22,240
cas,cas_alt_vs_final_layer_per_head_layer_13_head_23,240
cas,cas_alt_vs_final_layer_per_head_layer_5_head_17,240
cas,cas_alt_vs_final_layer_per_head_layer_7_head_10,240
cas,cas_alt_vs_final_layer_per_head_layer_7_head_15,240
cas,cas_alt_vs_final_layer_per_head_layer_9_head_28,240
cas,cas_alt_vs_final_layer_per_head_layer_9_head_29,240
cas,cas_alt_vs_final_layer_per_head_layer_0_head_29,234
cas,cas_alt_vs_final_layer_per_head_layer_11_head_26,234
cas,cas_alt_vs_final_layer_per_head_layer_19_head_12,234
cas,cas_alt_vs_final_layer_per_head_layer_21_head_15,234
cas,cas_alt_vs_final_layer_per_head_layer_22_head_0,234
cas,cas_alt_vs_final_layer_per_head_layer_24_head_25,234
cas,cas_alt_vs_final_layer_per_head_layer_26_head_20,234
cas,cas_alt_vs_final_layer_per_head_layer_26_head_9,234
cas,cas_alt_vs_final_layer_per_head_layer_28_head_18,234
cas,cas_alt_vs_final_layer_per_head_layer_2_head_7,234
cas,cas_alt_vs_final_layer_per_head_layer_30_head_28,234
cas,cas_alt_vs_final_layer_per_head_layer_4_head_12,234
cas,cas_alt_vs_final_layer_per_head_layer_5_head_0,234
cas,cas_alt_vs_final_layer_per_head_layer_7_head_16,234
cas,cas_alt_vs_final_layer_per_head_layer_8_head_19,234
cas,cas_alt_vs_final_layer_per_head_layer_10_head_30,228
cas,cas_alt_vs_final_layer_per_head_layer_12_head_25,228
cas,cas_alt_vs_final_layer_per_head_layer_14_head_1,228
cas,cas_alt_vs_final_layer_per_head_layer_16_head_19,228
cas,cas_alt_vs_final_layer_per_head_layer_19_head_15,228
cas,cas_alt_vs_final_layer_per_head_layer_24_head_28,228
cas,cas_alt_vs_final_layer_per_head_layer_26_head_24,228
cas,cas_alt_vs_final_layer_per_head_layer_3_head_12,228
cas,cas_alt_vs_final_layer_per_head_layer_7_head_30,228
cas,cas_alt_vs_final_layer_per_head_layer_8_head_0,228
cas,cas_alt_vs_final_layer_per_head_layer_10_head_25,222
cas,cas_alt_vs_final_layer_per_head_layer_12_head_31,222
cas,cas_alt_vs_final_layer_per_head_layer_15_head_18,222
cas,cas_alt_vs_final_layer_per_head_layer_16_head_27,222
cas,cas_alt_vs_final_layer_per_head_layer_16_head_4,222
cas,cas_alt_vs_final_layer_per_head_layer_22_head_29,222
cas,cas_alt_vs_final_layer_per_head_layer_23_head_13,222
cas,cas_alt_vs_final_layer_per_head_layer_27_head_6,222
cas,cas_alt_vs_final_layer_per_head_layer_27_head_9,222
cas,cas_alt_vs_final_layer_per_head_layer_28_head_4,222
cas,cas_alt_vs_final_layer_per_head_layer_14_head_20,216
cas,cas_alt_vs_final_layer_per_head_layer_21_head_10,216
cas,cas_alt_vs_final_layer_per_head_layer_25_head_6,216
cas,cas_alt_vs_final_layer_per_head_layer_28_head_30,216
cas,cas_alt_vs_final_layer_per_head_layer_5_head_5,216
cas,cas_alt_vs_final_layer_per_head_layer_7_head_19,216
cas,cas_alt_vs_final_layer_per_head_layer_0_head_14,210
cas,cas_alt_vs_final_layer_per_head_layer_11_head_19,210
cas,cas_alt_vs_final_layer_per_head_layer_15_head_19,210
cas,cas_alt_vs_final_layer_per_head_layer_23_head_18,210
cas,cas_alt_vs_final_layer_per_head_layer_26_head_1,210
cas,cas_alt_vs_final_layer_per_head_layer_3_head_22,210
cas,cas_alt_vs_final_layer_per_head_layer_10_head_9,204
cas,cas_alt_vs_final_layer_per_head_layer_12_head_15,204
cas,cas_alt_vs_final_layer_per_head_layer_14_head_2,204
cas,cas_alt_vs_final_layer_per_head_layer_18_head_31,204
cas,cas_alt_vs_final_layer_per_head_layer_20_head_8,204
cas,cas_alt_vs_final_layer_per_head_layer_21_head_12,204
cas,cas_alt_vs_final_layer_per_head_layer_21_head_30,204
cas,cas_alt_vs_final_layer_per_head_layer_23_head_9,204
cas,cas_alt_vs_final_layer_per_head_layer_24_head_9,204
cas,cas_alt_vs_final_layer_per_head_layer_27_head_7,204
cas,cas_alt_vs_final_layer_per_head_layer_29_head_2,204
cas,cas_alt_vs_final_layer_per_head_layer_30_head_3,204
cas,cas_alt_vs_final_layer_per_head_layer_3_head_28,204
cas,cas_alt_vs_final_layer_per_head_layer_6_head_13,204
cas,cas_alt_vs_final_layer_per_head_layer_6_head_31,204
cas,cas_alt_vs_final_layer_per_head_layer_10_head_7,198
cas,cas_alt_vs_final_layer_per_head_layer_14_head_14,198
cas,cas_alt_vs_final_layer_per_head_layer_15_head_22,198
cas,cas_alt_vs_final_layer_per_head_layer_21_head_21,198
cas,cas_alt_vs_final_layer_per_head_layer_21_head_26,198
cas,cas_alt_vs_final_layer_per_head_layer_23_head_11,198
cas,cas_alt_vs_final_layer_per_head_layer_23_head_19,198
cas,cas_alt_vs_final_layer_per_head_layer_25_head_1,198
cas,cas_alt_vs_final_layer_per_head_layer_25_head_4,198
cas,cas_alt_vs_final_layer_per_head_layer_27_head_2,198
cas,cas_alt_vs_final_layer_per_head_layer_27_head_20,198
cas,cas_alt_vs_final_layer_per_head_layer_27_head_27,198
cas,cas_alt_vs_final_layer_per_head_layer_27_head_4,198
cas,cas_alt_vs_final_layer_per_head_layer_8_head_10,198
cas,cas_alt_vs_final_layer_per_head_layer_9_head_18,198
cas,cas_alt_vs_final_layer_per_head_layer_10_head_1,192
cas,cas_alt_vs_final_layer_per_head_layer_16_head_10,192
cas,cas_alt_vs_final_layer_per_head_layer_19_head_7,192
cas,cas_alt_vs_final_layer_per_head_layer_23_head_15,192
cas,cas_alt_vs_final_layer_per_head_layer_27_head_1,192
cas,cas_alt_vs_final_layer_per_head_layer_28_head_20,192
cas,cas_alt_vs_final_layer_per_head_layer_31_head_13,192
cas,cas_alt_vs_final_layer_per_head_layer_3_head_0,192
cas,cas_alt_vs_final_layer_per_head_layer_4_head_13,192
cas,cas_alt_vs_final_layer_per_head_layer_7_head_23,192
cas,cas_alt_vs_final_layer_per_head_layer_7_head_8,192
cas,cas_alt_vs_final_layer_per_head_layer_9_head_19,192
cas,cas_alt_vs_final_layer_per_head_layer_14_head_15,186
cas,cas_alt_vs_final_layer_per_head_layer_17_head_17,186
cas,cas_alt_vs_final_layer_per_head_layer_23_head_7,186
cas,cas_alt_vs_final_layer_per_head_layer_26_head_26,186
cas,cas_alt_vs_final_layer_per_head_layer_28_head_2,186
cas,cas_alt_vs_final_layer_per_head_layer_31_head_1,186
cas,cas_alt_vs_final_layer_per_head_layer_31_head_16,186
cas,cas_alt_vs_final_layer_per_head_layer_4_head_31,186
cas,cas_alt_vs_final_layer_per_head_layer_5_head_31,186
cas,cas_alt_vs_final_layer_per_head_layer_7_head_31,186
cas,cas_alt_vs_final_layer_per_head_layer_10_head_8,180
cas,cas_alt_vs_final_layer_per_head_layer_11_head_28,180
cas,cas_alt_vs_final_layer_per_head_layer_16_head_0,180
cas,cas_alt_vs_final_layer_per_head_layer_17_head_24,180
cas,cas_alt_vs_final_layer_per_head_layer_17_head_25,180
cas,cas_alt_vs_final_layer_per_head_layer_22_head_16,180
cas,cas_alt_vs_final_layer_per_head_layer_23_head_4,180
cas,cas_alt_vs_final_layer_per_head_layer_26_head_8,180
cas,cas_alt_vs_final_layer_per_head_layer_6_head_0,180
cas,cas_alt_vs_final_layer_per_head_layer_18_head_10,174
cas,cas_alt_vs_final_layer_per_head_layer_21_head_20,174
cas,cas_alt_vs_final_layer_per_head_layer_26_head_2,174
cas,cas_alt_vs_final_layer_per_head_layer_27_head_14,174
cas,cas_alt_vs_final_layer_per_head_layer_2_head_10,174
cas,cas_alt_vs_final_layer_per_head_layer_2_head_6,174
cas,cas_alt_vs_final_layer_per_head_layer_4_head_15,174
cas,cas_alt_vs_final_layer_per_head_layer_9_head_12,174
cas,cas_alt_vs_final_layer_per_head_layer_12_head_14,168
cas,cas_alt_vs_final_layer_per_head_layer_12_head_4,168
cas,cas_alt_vs_final_layer_per_head_layer_13_head_17,168
cas,cas_alt_vs_final_layer_per_head_layer_14_head_21,168
cas,cas_alt_vs_final_layer_per_head_layer_14_head_4,168
cas,cas_alt_vs_final_layer_per_head_layer_16_head_11,168
cas,cas_alt_vs_final_layer_per_head_layer_17_head_2,168
cas,cas_alt_vs_final_layer_per_head_layer_18_head_29,168
cas,cas_alt_vs_final_layer_per_head_layer_20_head_30,168
cas,cas_alt_vs_final_layer_per_head_layer_21_head_1,168
cas,cas_alt_vs_final_layer_per_head_layer_25_head_14,168
cas,cas_alt_vs_final_layer_per_head_layer_29_head_25,168
cas,cas_alt_vs_final_layer_per_head_layer_2_head_19,168
cas,cas_alt_vs_final_layer_per_head_layer_5_head_3,168
cas,cas_alt_vs_final_layer_per_head_layer_0_head_30,162
cas,cas_alt_vs_final_layer_per_head_layer_12_head_10,162
cas,cas_alt_vs_final_layer_per_head_layer_15_head_8,162
cas,cas_alt_vs_final_layer_per_head_layer_16_head_23,162
cas,cas_alt_vs_final_layer_per_head_layer_1_head_2,162
cas,cas_alt_vs_final_layer_per_head_layer_25_head_22,162
cas,cas_alt_vs_final_layer_per_head_layer_28_head_13,162
cas,cas_alt_vs_final_layer_per_head_layer_29_head_17,162
cas,cas_alt_vs_final_layer_per_head_layer_31_head_22,162
cas,cas_alt_vs_final_layer_per_head_layer_31_head_3,162
cas,cas_alt_vs_final_layer_per_head_layer_3_head_7,162
cas,cas_alt_vs_final_layer_per_head_layer_4_head_29,162
cas,cas_alt_vs_final_layer_per_head_layer_8_head_3,162
cas,cas_alt_vs_final_layer_per_head_layer_8_head_30,162
cas,cas_alt_vs_final_layer_per_head_layer_9_head_15,162
cas,cas_alt_vs_final_layer_per_head_layer_13_head_24,156
cas,cas_alt_vs_final_layer_per_head_layer_17_head_22,156
cas,cas_alt_vs_final_layer_per_head_layer_18_head_21,156
cas,cas_alt_vs_final_layer_per_head_layer_20_head_15,156
cas,cas_alt_vs_final_layer_per_head_layer_20_head_20,156
cas,cas_alt_vs_final_layer_per_head_layer_23_head_28,156
cas,cas_alt_vs_final_layer_per_head_layer_25_head_24,156
cas,cas_alt_vs_final_layer_per_head_layer_30_head_6,156
cas,cas_alt_vs_final_layer_per_head_layer_31_head_25,156
cas,cas_alt_vs_final_layer_per_head_layer_5_head_13,156
cas,cas_alt_vs_final_layer_per_head_layer_6_head_8,156
cas,cas_alt_vs_final_layer_per_head_layer_7_head_2,156
cas,cas_alt_vs_final_layer_per_head_layer_0_head_8,150
cas,cas_alt_vs_final_layer_per_head_layer_11_head_18,150
cas,cas_alt_vs_final_layer_per_head_layer_14_head_22,150
cas,cas_alt_vs_final_layer_per_head_layer_16_head_20,150
cas,cas_alt_vs_final_layer_per_head_layer_17_head_29,150
cas,cas_alt_vs_final_layer_per_head_layer_19_head_29,150
cas,cas_alt_vs_final_layer_per_head_layer_1_head_13,150
cas,cas_alt_vs_final_layer_per_head_layer_25_head_28,150
cas,cas_alt_vs_final_layer_per_head_layer_2_head_8,150
cas,cas_alt_vs_final_layer_per_head_layer_30_head_18,150
cas,cas_alt_vs_final_layer_per_head_layer_3_head_27,150
cas,cas_alt_vs_final_layer_per_head_layer_3_head_31,150
cas,cas_alt_vs_final_layer_per_head_layer_6_head_5,150
cas,cas_alt_vs_final_layer_per_head_layer_12_head_23,144
cas,cas_alt_vs_final_layer_per_head_layer_16_head_26,144
cas,cas_alt_vs_final_layer_per_head_layer_19_head_0,144
cas,cas_alt_vs_final_layer_per_head_layer_19_head_19,144
cas,cas_alt_vs_final_layer_per_head_layer_19_head_5,144
cas,cas_alt_vs_final_layer_per_head_layer_19_head_9,144
cas,cas_alt_vs_final_layer_per_head_layer_20_head_6,144
cas,cas_alt_vs_final_layer_per_head_layer_22_head_5,144
cas,cas_alt_vs_final_layer_per_head_layer_23_head_16,144
cas,cas_alt_vs_final_layer_per_head_layer_24_head_6,144
cas,cas_alt_vs_final_layer_per_head_layer_25_head_19,144
cas,cas_alt_vs_final_layer_per_head_layer_29_head_23,144
cas,cas_alt_vs_final_layer_per_head_layer_2_head_26,144
cas,cas_alt_vs_final_layer_per_head_layer_3_head_6,144
cas,cas_alt_vs_final_layer_per_head_layer_6_head_10,144
cas,cas_alt_vs_final_layer_per_head_layer_12_head_17,138
cas,cas_alt_vs_final_layer_per_head_layer_12_head_8,138
cas,cas_alt_vs_final_layer_per_head_layer_15_head_13,138
cas,cas_alt_vs_final_layer_per_head_layer_16_head_25,138
cas,cas_alt_vs_final_layer_per_head_layer_19_head_26,138
cas,cas_alt_vs_final_layer_per_head_layer_1_head_7,138
cas,cas_alt_vs_final_layer_per_head_layer_20_head_2,138
cas,cas_alt_vs_final_layer_per_head_layer_20_head_24,138
cas,cas_alt_vs_final_layer_per_head_layer_20_head_25,138
cas,cas_alt_vs_final_layer_per_head_layer_20_head_4,138
cas,cas_alt_vs_final_layer_per_head_layer_20_head_7,138
cas,cas_alt_vs_final_layer_per_head_layer_21_head_25,138
cas,cas_alt_vs_final_layer_per_head_layer_27_head_3,138
cas,cas_alt_vs_final_layer_per_head_layer_28_head_6,138
cas,cas_alt_vs_final_layer_per_head_layer_2_head_9,138
cas,cas_alt_vs_final_layer_per_head_layer_3_head_8,138
cas,cas_alt_vs_final_layer_per_head_layer_6_head_15,138
cas,cas_alt_vs_final_layer_per_head_layer_8_head_21,138
cas,cas_alt_vs_final_layer_per_head_layer_8_head_27,138
cas,cas_alt_vs_final_layer_per_head_layer_0_head_19,132
cas,cas_alt_vs_final_layer_per_head_layer_11_head_17,132
cas,cas_alt_vs_final_layer_per_head_layer_11_head_21,132
cas,cas_alt_vs_final_layer_per_head_layer_14_head_24,132
cas,cas_alt_vs_final_layer_per_head_layer_18_head_1,132
cas,cas_alt_vs_final_layer_per_head_layer_19_head_21,132
cas,cas_alt_vs_final_layer_per_head_layer_1_head_25,132
cas,cas_alt_vs_final_layer_per_head_layer_22_head_20,132
cas,cas_alt_vs_final_layer_per_head_layer_23_head_25,132
cas,cas_alt_vs_final_layer_per_head_layer_23_head_26,132
cas,cas_alt_vs_final_layer_per_head_layer_24_head_4,132
cas,cas_alt_vs_final_layer_per_head_layer_24_head_7,132
cas,cas_alt_vs_final_layer_per_head_layer_25_head_21,132
cas,cas_alt_vs_final_layer_per_head_layer_26_head_31,132
cas,cas_alt_vs_final_layer_per_head_layer_29_head_28,132
cas,cas_alt_vs_final_layer_per_head_layer_2_head_0,132
cas,cas_alt_vs_final_layer_per_head_layer_30_head_14,132
cas,cas_alt_vs_final_layer_per_head_layer_31_head_10,132
cas,cas_alt_vs_final_layer_per_head_layer_31_head_19,132
cas,cas_alt_vs_final_layer_per_head_layer_5_head_1,132
cas,cas_alt_vs_final_layer_per_head_layer_6_head_9,132
cas,cas_alt_vs_final_layer_per_head_layer_9_head_20,132
cas,cas_alt_vs_final_layer_per_head_layer_9_head_27,132
cas,cas_alt_vs_final_layer_per_head_layer_9_head_31,132
cas,cas_alt_vs_final_layer_per_head_layer_0_head_18,126
cas,cas_alt_vs_final_layer_per_head_layer_10_head_15,126
cas,cas_alt_vs_final_layer_per_head_layer_19_head_23,126
cas,cas_alt_vs_final_layer_per_head_layer_20_head_18,126
cas,cas_alt_vs_final_layer_per_head_layer_22_head_3,126
cas,cas_alt_vs_final_layer_per_head_layer_23_head_22,126
cas,cas_alt_vs_final_layer_per_head_layer_24_head_18,126
cas,cas_alt_vs_final_layer_per_head_layer_24_head_21,126
cas,cas_alt_vs_final_layer_per_head_layer_26_head_19,126
cas,cas_alt_vs_final_layer_per_head_layer_26_head_7,126
cas,cas_alt_vs_final_layer_per_head_layer_27_head_23,126
cas,cas_alt_vs_final_layer_per_head_layer_2_head_11,126
cas,cas_alt_vs_final_layer_per_head_layer_30_head_24,126
cas,cas_alt_vs_final_layer_per_head_layer_30_head_9,126
cas,cas_alt_vs_final_layer_per_head_layer_31_head_27,126
cas,cas_alt_vs_final_layer_per_head_layer_3_head_15,126
cas,cas_alt_vs_final_layer_per_head_layer_6_head_6,126
cas,cas_alt_vs_final_layer_per_head_layer_9_head_30,126
cas,cas_alt_vs_final_layer_per_head_layer_9_head_9,126
cas,cas_alt_vs_final_layer_per_head_layer_0_head_24,120
cas,cas_alt_vs_final_layer_per_head_layer_11_head_7,120
cas,cas_alt_vs_final_layer_per_head_layer_13_head_16,120
cas,cas_alt_vs_final_layer_per_head_layer_15_head_14,120
cas,cas_alt_vs_final_layer_per_head_layer_16_head_7,120
cas,cas_alt_vs_final_layer_per_head_layer_18_head_22,120
cas,cas_alt_vs_final_layer_per_head_layer_18_head_28,120
cas,cas_alt_vs_final_layer_per_head_layer_18_head_8,120
cas,cas_alt_vs_final_layer_per_head_layer_20_head_9,120
cas,cas_alt_vs_final_layer_per_head_layer_23_head_1,120
cas,cas_alt_vs_final_layer_per_head_layer_26_head_11,120
cas,cas_alt_vs_final_layer_per_head_layer_31_head_0,120
cas,cas_alt_vs_final_layer_per_head_layer_31_head_28,120
cas,cas_alt_vs_final_layer_per_head_layer_4_head_2,120
cas,cas_alt_vs_final_layer_per_head_layer_5_head_14,120
cas,cas_alt_vs_final_layer_per_head_layer_6_head_16,120
cas,cas_alt_vs_final_layer_per_head_layer_0_head_16,114
cas,cas_alt_vs_final_layer_per_head_layer_11_head_16,114
cas,cas_alt_vs_final_layer_per_head_layer_11_head_31,114
cas,cas_alt_vs_final_layer_per_head_layer_12_head_28,114
cas,cas_alt_vs_final_layer_per_head_layer_12_head_6,114
cas,cas_alt_vs_final_layer_per_head_layer_13_head_7,114
cas,cas_alt_vs_final_layer_per_head_layer_16_head_21,114
cas,cas_alt_vs_final_layer_per_head_layer_17_head_16,114
cas,cas_alt_vs_final_layer_per_head_layer_18_head_16,114
cas,cas_alt_vs_final_layer_per_head_layer_18_head_3,114
cas,cas_alt_vs_final_layer_per_head_layer_21_head_3,114
cas,cas_alt_vs_final_layer_per_head_layer_27_head_10,114
cas,cas_alt_vs_final_layer_per_head_layer_28_head_21,114
cas,cas_alt_vs_final_layer_per_head_layer_28_head_31,114
cas,cas_alt_vs_final_layer_per_head_layer_29_head_1,114
cas,cas_alt_vs_final_layer_per_head_layer_2_head_15,114
cas,cas_alt_vs_final_layer_per_head_layer_2_head_20,114
cas,cas_alt_vs_final_layer_per_head_layer_30_head_23,114
cas,cas_alt_vs_final_layer_per_head_layer_30_head_25,114
cas,cas_alt_vs_final_layer_per_head_layer_3_head_1,114
cas,cas_alt_vs_final_layer_per_head_layer_4_head_30,114
cas,cas_alt_vs_final_layer_per_head_layer_4_head_9,114
cas,cas_alt_vs_final_layer_per_head_layer_8_head_25,114
cas,cas_alt_vs_final_layer_per_head_layer_0_head_17,108
cas,cas_alt_vs_final_layer_per_head_layer_10_head_13,108
cas,cas_alt_vs_final_layer_per_head_layer_11_head_10,108
cas,cas_alt_vs_final_layer_per_head_layer_11_head_6,108
cas,cas_alt_vs_final_layer_per_head_layer_14_head_19,108
cas,cas_alt_vs_final_layer_per_head_layer_16_head_28,108
cas,cas_alt_vs_final_layer_per_head_layer_16_head_29,108
cas,cas_alt_vs_final_layer_per_head_layer_19_head_16,108
cas,cas_alt_vs_final_layer_per_head_layer_21_head_7,108
cas,cas_alt_vs_final_layer_per_head_layer_28_head_26,108
cas,cas_alt_vs_final_layer_per_head_layer_28_head_5,108
cas,cas_alt_vs_final_layer_per_head_layer_5_head_26,108
cas,cas_alt_vs_final_layer_per_head_layer_6_head_4,108
cas,cas_alt_vs_final_layer_per_head_layer_9_head_1,108
cas,cas_alt_vs_final_layer_per_head_layer_9_head_11,108
cas,cas_alt_vs_final_layer_per_head_layer_9_head_24,108
cas,cas_alt_vs_final_layer_per_head_layer_11_head_9,102
cas,cas_alt_vs_final_layer_per_head_layer_12_head_26,102
cas,cas_alt_vs_final_layer_per_head_layer_12_head_30,102
cas,cas_alt_vs_final_layer_per_head_layer_13_head_25,102
cas,cas_alt_vs_final_layer_per_head_layer_14_head_10,102
cas,cas_alt_vs_final_layer_per_head_layer_15_head_30,102
cas,cas_alt_vs_final_layer_per_head_layer_17_head_10,102
cas,cas_alt_vs_final_layer_per_head_layer_19_head_20,102
cas,cas_alt_vs_final_layer_per_head_layer_1_head_18,102
cas,cas_alt_vs_final_layer_per_head_layer_20_head_27,102
cas,cas_alt_vs_final_layer_per_head_layer_21_head_11,102
cas,cas_alt_vs_final_layer_per_head_layer_23_head_10,102
cas,cas_alt_vs_final_layer_per_head_layer_23_head_8,102
cas,cas_alt_vs_final_layer_per_head_layer_26_head_17,102
cas,cas_alt_vs_final_layer_per_head_layer_26_head_18,102
cas,cas_alt_vs_final_layer_per_head_layer_29_head_16,102
cas,cas_alt_vs_final_layer_per_head_layer_29_head_22,102
cas,cas_alt_vs_final_layer_per_head_layer_29_head_27,102
cas,cas_alt_vs_final_layer_per_head_layer_30_head_20,102
cas,cas_alt_vs_final_layer_per_head_layer_4_head_16,102
cas,cas_alt_vs_final_layer_per_head_layer_5_head_12,102
cas,cas_alt_vs_final_layer_per_head_layer_0_head_20,96
cas,cas_alt_vs_final_layer_per_head_layer_10_head_12,96
cas,cas_alt_vs_final_layer_per_head_layer_11_head_14,96
cas,cas_alt_vs_final_layer_per_head_layer_13_head_26,96
cas,cas_alt_vs_final_layer_per_head_layer_15_head_12,96
cas,cas_alt_vs_final_layer_per_head_layer_17_head_14,96
cas,cas_alt_vs_final_layer_per_head_layer_18_head_30,96
cas,cas_alt_vs_final_layer_per_head_layer_19_head_11,96
cas,cas_alt_vs_final_layer_per_head_layer_1_head_16,96
cas,cas_alt_vs_final_layer_per_head_layer_21_head_28,96
cas,cas_alt_vs_final_layer_per_head_layer_24_head_10,96
cas,cas_alt_vs_final_layer_per_head_layer_27_head_11,96
cas,cas_alt_vs_final_layer_per_head_layer_29_head_21,96
cas,cas_alt_vs_final_layer_per_head_layer_0_head_10,90
cas,cas_alt_vs_final_layer_per_head_layer_10_head_27,90
cas,cas_alt_vs_final_layer_per_head_layer_11_head_30,90
cas,cas_alt_vs_final_layer_per_head_layer_12_head_21,90
cas,cas_alt_vs_final_layer_per_head_layer_13_head_22,90
cas,cas_alt_vs_final_layer_per_head_layer_14_head_7,90
cas,cas_alt_vs_final_layer_per_head_layer_15_head_2,90
cas,cas_alt_vs_final_layer_per_head_layer_15_head_4,90
cas,cas_alt_vs_final_layer_per_head_layer_17_head_18,90
cas,cas_alt_vs_final_layer_per_head_layer_21_head_4,90
cas,cas_alt_vs_final_layer_per_head_layer_22_head_23,90
cas,cas_alt_vs_final_layer_per_head_layer_22_head_27,90
cas,cas_alt_vs_final_layer_per_head_layer_24_head_11,90
cas,cas_alt_vs_final_layer_per_head_layer_24_head_12,90
cas,cas_alt_vs_final_layer_per_head_layer_25_head_23,90
cas,cas_alt_vs_final_layer_per_head_layer_26_head_22,90
cas,cas_alt_vs_final_layer_per_head_layer_30_head_22,90
cas,cas_alt_vs_final_layer_per_head_layer_31_head_4,90
cas,cas_alt_vs_final_layer_per_head_layer_4_head_14,90
cas,cas_alt_vs_final_layer_per_head_layer_4_head_17,90
cas,cas_alt_vs_final_layer_per_head_layer_5_head_15,90
cas,cas_alt_vs_final_layer_per_head_layer_8_head_5,90
cas,cas_alt_vs_final_layer_per_head_layer_8_head_8,90
cas,cas_alt_vs_final_layer_per_head_layer_0_head_6,84
cas,cas_alt_vs_final_layer_per_head_layer_10_head_14,84
cas,cas_alt_vs_final_layer_per_head_layer_11_head_1,84
cas,cas_alt_vs_final_layer_per_head_layer_13_head_27,84
cas,cas_alt_vs_final_layer_per_head_layer_14_head_17,84
cas,cas_alt_vs_final_layer_per_head_layer_14_head_25,84
cas,cas_alt_vs_final_layer_per_head_layer_14_head_5,84
cas,cas_alt_vs_final_layer_per_head_layer_15_head_21,84
cas,cas_alt_vs_final_layer_per_head_layer_16_head_14,84
cas,cas_alt_vs_final_layer_per_head_layer_16_head_22,84
cas,cas_alt_vs_final_layer_per_head_layer_17_head_1,84
